message_id,date,text
133133,2026-05-03T13:37:22+00:00,"خبرنگار از ترامپ یه سوال میپرسه، مردی از مدیر ناسا میپرسه سوالو شنیدی با اون گوشای خوشگلت؟ بعد میگه مطمئم شنوایی خیلی خوبی داره
😭
😭
😭
😭
😭
😭
😭
😭
😭
- شروت
@sut_tw"
133134,2026-05-03T13:38:32+00:00,"خدایا چی میشد یک بار همینطوری شانسی یه چیزی به نفع مردم ایران تموم میشد آخه...
- Nili
🫧
🪷
@sut_tw"
133135,2026-05-03T13:44:59+00:00,"شوک فرهنگی جدیدم تو اهواز اینه که خانوما خودشون پیاده میشن بنزین میزنن،به آقاهه مسئول جایگاه گفتم میشه بنزین بزنین؟گفت نه:))))
Maryam
@sut_tw"
133136,2026-05-03T13:45:12+00:00,"‏میدونید وقتی یه پسر پیشونیتون رو میبوسه یعنی چی؟
یعنی هیچی. کلا پسرا نمیدونن دارن چیکار میکنن
فقط از مسیر لذت ببرید.
- soha
@sut_tw"
133137,2026-05-03T13:47:33+00:00,"بهترین گوشی دنیا موبایل تاشو صورتی باربیم بود که باهاش به دوست خیالیم زنگ میزدم و کسی اینترنتشو نمیتونست روم قطع کنه. بند هم داشت.
💅🏻
- mimo
@sut_tw"
133138,2026-05-03T14:24:38+00:00,"پول یه چیزایی رو ندارم که قبلا کارت می‌کشیدم تخمم بود صورت حساب
*حشمت کرایشت*
@sut_tw"
133139,2026-05-03T15:20:23+00:00,"منو بابت رفتار زشتم ببخشید ولی من ترجیح میدم یهو گوست کنم تا اینکه بخوام بشینم‌ دو روز توضیح بدم کدوم رفتارت باعث شد تا ما به اینجا برسیم.
- Taha
@sut_tw"
133140,2026-05-03T16:44:14+00:00,"از اینکه همه چیز حداقل یک میلیون تومنه خسته شدم
- swear jar
@sut_tw"
133141,2026-05-03T17:03:11+00:00,"گربه احمقم یه مگس دید و کلی باهاش بازی کرد و در نهایت گرفتش و خوردش
از اون موقع داره جیغ میزنه دنبالش میگرده
انگار من خوردمش :/
_ ¥mute¥
@sut_tw"
133144,2026-05-03T17:09:02+00:00,"اردبیل_آلوارس
وسط اردیبهشت ۱۴۰۵
_ مسعود اِف‌تی‌اِچ
@sut_tw"
133146,2026-05-03T17:15:10+00:00,"متروی خلوت
اسنپ ارزون
خیابون‌های بدون ترافیک 
پیدا شدن جای پارک
نشونه‌های تلخ تعدیل‌های گسترده و بیکار شدن مردم
_ پونه ترابی
@sut_tw"
133147,2026-05-03T17:20:57+00:00,"یک روز فوق العاده دیگه در کشور عزیزم که کاش یک آجر بیفته تو سرم دیگه این روز فوق العاده ادامه پیدا نکنه
- Aria
@sut_tw"
133148,2026-05-03T17:22:25+00:00,"چقدر دختر بودن سخته همش دلم میخواد یه چیزی بخرم.
- 
🪛
@sut_tw"
133149,2026-05-03T17:26:02+00:00,"ترکمن صحرا، اردیبهشت
تصویر از تو ماشین در حال حرکت و با موبایل گرفته شد
_ 
🌳
 Hadi
@sut_tw"
133150,2026-05-03T17:27:03+00:00,"‏حالا چرا می‌نویسید اورگاسم؟ مگه تجزیه‌طلبید؟
- Kid P
@sut_tw"
133151,2026-05-03T17:29:10+00:00,"اینکه یسریا هستن تو این وضعیت نه سیگار می‌کشن نه فحش میدن هم خیلی منو به فکر فرو می‌بره.
- بل‌مونت
@sut_tw"
133110,2026-05-03T06:41:17+00:00,"با هم زندگی کردن هم جالبه، مثلا ما یه وقتا میریم کافه بعد بجای لاس، حرف میرسه به اینجا که قرص ماشین‌ظرفشویی که میخریم خوب نیست و باید عوضش کنیم. :)
Nika
@sut_tw"
133111,2026-05-03T06:42:50+00:00,"من یه جوون ۳۲ ساله‌ام که الان نمیتونم کار کنم 
اون چیزی که من رو بیکار کرده جنگ نیست قطع بودن اینترنته
توجه کنید من نه پول مفت میخوام نه زیاد فقط میخوام کار کنم
سال‌ها تلاش کردم تخصص کسب کردم 
میلیون‌ها نفر مثل من وجود دارن 
ما بدیهی‌ترین حقمون رو میخوایم!
- Marzieh Rajabi
@sut_tw"
133112,2026-05-03T06:51:54+00:00,"شما یادتون نمیاد یه زمانی می‌شد نرم‌افزارارو آپدیت کرد.
-Amirhnazari-
@sut_tw"
133113,2026-05-03T08:15:37+00:00,"«یه دختر ۲۱ ساله هستم که تمام درآمدم و مخارج زندگی دانشجوییم رو از طریق کارهای گرافیکی و تولید محتوا تو پلتفرم‌های سوشال مدیا به دست می‌آوردم.
من مجبور شدم قید پس‌اندازی که برای آیندم جمع می‌کردم رو بزنم تا بتونم قسطامو بدم.»
–دانشجو، ۷ اردیبهشت ۱۴۰۵
- روایت خاموشی 
@sut_tw"
133114,2026-05-03T08:18:40+00:00,"نمی‌فهمی کی شب میشه، کی آخر هفته میشه، کی وارد ماه بعد شدی، اصلا کی یکسال بزرگتر شدی. بُعد زمان رو از دست دادیم انگار.
- Mr.mehdi
@sut_tw"
133115,2026-05-03T10:28:05+00:00,"‏آقا پسر یاد بگیره از سکس‌لایف و درآمدش تو ملاعام گنده‌گوزی نکنه یعنی دیگه مرد شده.
- یاور همیشه مومن
@sut_tw"
133116,2026-05-03T10:28:17+00:00,"‏یه شامپوی مفت‌تومنی خریدم روش نوشته تکنولوژی آلمان.
‏احتمالا منظورش اینه که آلمانیا هم شامپو میزنن دیگه پس این محصولی که با خلاقیت خودمون توی کیلومتر ده جاده شهریار ترکیب کردیم، تکنولوژیش آلمانیه.
- عباس
@sut_tw"
133117,2026-05-03T10:37:17+00:00,"طی دو ماه گذشته
نرخ بیکاری ۷.۶٪ رشد داشته
191 هزار نفر برای بیمه بیکاری ثبت‌نام کرده‌اند
جمعیت غیرفعال با افزایشی ۸۱۰ هزار نفری به بیش از ۴۰ میلیون نفر رسیده
ثبت ۳۱۸ هزار رزومه طی فقط یک روز در پلتفرم کاریابی!!
حالا اینو ضربدر چند کنید تا تعداد خانوار در بیاد
منبع: فرارو
- کتابشاه سوم
@sut_tw"
133118,2026-05-03T10:39:02+00:00,"با همکلاسیم رفتیم تو یه پاساژی میخواست خرید کنه، پاساژه ۸ طبقه بود، گفت از طبقه ۸ شروع کنیم چون اینا اجاره کمتر میدن جنساشونم ارزون تره، از همونجا تا خونه‌ی وارن بافت پشمام ریخت
- sara
@sut_tw"
133119,2026-05-03T10:41:27+00:00,"‏۲ فروردین یه بسته کوچیک ریحون ایتالیایی گرفتم برا سالاد
انقدر پیر و پلاسیده بود که اصلا مصرف نشد ریختمش دور
لحظه آخر یه شاخه ش رو از آشغالا برداشتم گفتم بذارم تو آب ببینم چی میشه
الان؟
هرروز داره دوتا برگ جدید واسم درمیاره
☺️
- یواشکی‌های یک زن شوهردار
@sut_tw"
133121,2026-05-03T10:43:02+00:00,"این چه زندگی ایه که باید قید همه‌ی‌ علایقتو بزنی که بتونی گوشت و برنج بخری و اجاره‌ و قسطتتو بدی.
Masoud
@sut_tw"
133122,2026-05-03T10:45:31+00:00,"استفاده از تابلوی صرافی بجای منوی رستوران، وضعیت اقتصاد مملکت رو کامل توضیح میده.
- Amir
@sut_tw"
133123,2026-05-03T10:48:15+00:00,"جدی اکثر عاشق شدن ها و obsessed شدن ها فقط سر lack of information از طرف مقابل و نشناختن اون آدمه.
- Rojin
@sut_tw"
133124,2026-05-03T12:52:43+00:00,"خطاب به عزیزانمون در خارج از کشور :
اکثرمون داریم بگا میریم.
اتمام پیام
- کت فادر
@sut_tw"
133125,2026-05-03T12:53:45+00:00,"وقتشه یه سری کافه افتتاح بشه برای نشستن
یعنی نوشیدنی رو خودمون ببریم بشینیم دوستامونو ببینیم یه هزینه ی ساعتی پرداخت کنیم مثل پارکینگ.
- فاطی
@sut_tw"
133126,2026-05-03T12:56:57+00:00,"الان دقیقا اونجاییم که نقی معمولی یه نگاه به آسمون کرد و گفت: خدایا تو با من مسئله داری ؟
- Nothing else matters 
@sut_tw"
133127,2026-05-03T12:57:27+00:00,"وای کسشر نگید تروخدا پسرا همه جای همه رو هم میبوسن
- k
@sut_tw"
133128,2026-05-03T13:29:35+00:00,"من تصور می‌کنم پیدا کردن و انجام کار و شغل مورد علاقت، از پیدا کردن پارتنر مورد علاقه تاثیر بیشتری رو حس کردن خوشبختی در زندگی میذاره
- alone with numbers 
@sut_tw"
133129,2026-05-03T13:31:20+00:00,"مهم‌ترین حس دنیا در هر رابطه‌ای احساس امنیته. دوستانه، کاری، پارتنر، اکادمیک. 
من دیگه از یک جایی ببعد آدم ناامن به زندگیم راه نمیدم. فقط آدمای امن تا ابد.
- Rh
@sut_tw"
133088,2026-05-02T18:20:43+00:00,"آدم سنش که میره بالا می‌فهمه چرا باباش تو ماشین چیزی گوش نمی‌کرد.
- soha
@sut_tw"
133089,2026-05-02T18:22:31+00:00,"ما حیف بودیم عزیز من
تلاشگر بودیم، مسئولیت پذیر بودیم، پای کار بودیم، با اراده بودیم، متعهد بودیم، منضبط بودیم، از خودگذشتگی داشتیم، ولی حیف بودیم
واسه این دوره از تاریخ،واسه این نقطه از جغرافیا، حیف بودیم عزیز من.
30.06
@sut_tw"
133090,2026-05-02T18:23:19+00:00,"کارزار حل کردن ۵۰۰کیلو آسنترا تو تمام سدهای کشور.
- Sajadi
@sut_tw"
133091,2026-05-02T18:24:23+00:00,"این اصراری که خانواده ایرانی برای جلوگیری از تجربه‌ چیزای مختلف توی زندگیت داره هم نمیفهمم. اون گایی که شما نگرانشید رو من رفتم گرگای راهشم گاییدم، ول کن دیگه.
- Sara
@sut_tw"
133092,2026-05-02T18:25:23+00:00,"تو خونه ما کسی که فیلم رو دانلود کرده مسئول رفتار کارکترهای فیلمه…
- Mamaliii feshfeshe
@sut_tw"
133093,2026-05-02T18:28:05+00:00,"هیگواین یه‌جوری به‌گا رفته انگار این چند سال رو مخفیانه ایران زندگی کرده!
- آیدین داش آغلو 
@sut_tw"
133094,2026-05-02T18:30:15+00:00,"کانفیگ فروش احمق عزیزم
بنویس هر گیگ ۳۰۰ و تمام
۱ گیگ ۳۰۰
۲ گیگ ۶۰۰
۳ گیگ ۹۰۰ و کوفت خب جدول ضرب یادمون میدی؟
اونی که ۲ و ۳ و ۵ رو مینویسه چون روی بیشتر از یک گیگ تخفیف میده
کسخلی تا ۱۰ گیگ رو ضرب میکنی برامون؟
آخر عمری با چه خفتی گیر کیا افتادیم به خدا
- سامانه جامع
@sut_tw"
133095,2026-05-02T19:01:19+00:00,"باز خداروشکر این قهوه فروشا بی‌سوادن وگرنه تا یه معادله‌ی دیفرانسیل حل نمی‌کردی قهوه دستت نمی‌دادن. دو کلمه لاین و روبوستا و ۷۰-۳۰ یاد گرفتین دیگه. قهوه‌تو بده زر زر نکن بابا
- ناخدا
@sut_tw"
133096,2026-05-02T19:05:36+00:00,"الان برنامه «صیغه من» رو می‌سازن.
- Chihiro 
@sut_tw"
133097,2026-05-02T19:06:30+00:00,"قبلا وقتی عصبانی میشدم سیگار میکشیدم یا آب میخوردم یا راه میرفتم تا بتونم خشمم رو کنترل کنم ولی مدتیه فقط فحش میدم!
M.Hasoumian
@sut_tw"
133098,2026-05-02T19:16:01+00:00,"آخرین تلاش‌های مارکتینگ در ایران:
:-)))))))))))))))))))))))))))))))
- مغازک
@sut_tw"
133100,2026-05-02T19:24:57+00:00,"‏بابام تو گروه خانوادگی برا مامانم نوشته عزیزم روزت مبارک با کلی قلب قرمز، مامانم چی جواب داده؟ ممنون از شما
🌺
 :))))
- no one
@sut_tw"
133101,2026-05-02T19:25:43+00:00,"حالا الان دارین عکس شکم تخت می‌ذارین اما با این قیمتا به زودی، چاقی و فربگی میشه نشانه‌ی سلامت، ثروت و موقعیت اجتماعی بالا :)))))
- آیلار
@sut_tw"
133102,2026-05-02T19:28:57+00:00,"‏دیگه هرکی هرچی میدونه هم از قبل میدونه،  مدرسه و دانشگاه که نابود شده، خودمونم بخوایم چیزی یاد بگیریم دسترسی به منابع نداریم
- chibz
@sut_tw"
133103,2026-05-02T19:29:01+00:00,"پلیس نگهم داشت و بهم گفت حتی صحبت کردن با گوشی از طریق بلوتوث و ایرپاد ممنوعه و جریمه‌م کرد
هیچ اعتراضی نکردم چون اگه میفهمید دارم با شخصیت های خیالی حرف میزنم امکان داشت گواهینامه مم رو باطل کنه.
- soha
@sut_tw"
133104,2026-05-02T19:29:11+00:00,"در کانال «انسان در سازمان»، آموخته‌هایی از مطالعه مقالات و مراجع تخصصی مدیریت منابع انسانی و رفتار سازمانی رو با مخاطبان به اشتراک می‌ذارم. این کانال فضاییه برای بازخوانی علمی و تجربی چیزی که در سازمان‌ها می‌گذره.
اگر به مباحث تخصصی HR علاقه دارید و دوست دارید نگاهی فراتر از کلیشه‌های مدیریتی به سازمان داشته باشید، یادداشت‌های این کانال رو دنبال کنید:
🆔
 
@HumanInOrg"
133105,2026-05-03T06:29:01+00:00,"شاید مشکل از رانندگی توعه که سه بار تو یه روز داشتی تصادف میکردی!؟!؟
- kosar
@sut_tw"
133106,2026-05-03T06:32:01+00:00,"این پسر بازاری هم بیشتر منظورشون همون پسر حاجیه که با پول و روابط باباش زندگی می‌کنه و فاز تلاش و خودساختگی داره.
‏روشون نمی‌شه اسم اصلیشو بگن، می‌گن بازاری.
- ممدلیف
@sut_tw"
133108,2026-05-03T06:39:29+00:00,"اگه توام خونه بالشتی درست میکردی، سلام:))))))
- نهان
@sut_tw"
133067,2026-05-02T12:48:09+00:00,"‏Girl to girls :
وقتی  کسی پنهان یا آشکارا بهتون حسادت میکنه یا سعی در تخریبتون داره و نمیتونید از زندگیتون حذفش کنید سهی کنید ضعیف ترین ورژنتونو نشونش بدید 
 و این برای شما بهتر است
- titaniumgirl
@sut_tw"
133068,2026-05-02T12:50:16+00:00,"ترکمن صحرا امسال به لطف بارش ها سبز سبز است.اگر قصد سفر به ترکمن صحرا را دارید لطفا وارد مزارع و کلزاهای مردم نشوید.
ترکمن ها هم مثل همه مردم ایران امسال سال اقتصادی سختی را می کذرانند
به مردم نگاه از بالا به پایین نداشته باشید و با محیط زیست مهربان باشید…
ALP Turkmen
@sut_tw"
133069,2026-05-02T12:51:29+00:00,"اطلاعات به درد نخور؛
هر نیم ساعت اکسپلور‌گردی در اینستاگرام ۱۵۸ مگ از حجم وی‌پی‌ان شمارو مصرف میکنه…
- قهوه‌چی
@sut_tw"
133070,2026-05-02T12:52:13+00:00,"آدم‌هایی که “همیشه” دیر می‌کنن واسم خیلی عجیبن، یعنی تو به عنوان یک بزرگسال توانایی تخمین و مدیریت نسبی زمانت رو کلا نداری؟
- RN
@sut_tw"
133071,2026-05-02T13:10:52+00:00,"زندگیتو یه جوری سیاه میکنه که مطمئن شی بالاتر از سیاهی واقعا رنگی نیست:)))))
- قهوه‌چی
@sut_tw"
133072,2026-05-02T13:14:43+00:00,"خیلی قدیم شامپوها کف نمی‌کردن، ملت فکر می کردن شامپو ها سرشون و تمیز نمی کنه، توی ساختار شامپو کف کردن رو اضافه کردن که مردم وا بدن، با کله مثل ماهیتابه روحی رفتار نکنن
- Alii
@sut_tw"
133073,2026-05-02T14:33:55+00:00,"دو تا رویکرد اصلی مغزم از وقتی جنگ شروع شده:
مش میلر
@sut_tw"
133074,2026-05-02T16:03:41+00:00,"اون روزی که صبح هوا تاریک بود، ساعت دیواری۸ رو نشون می‌داد، اپل واچمو از شارژ برداشتم دیدم واقعا ۸ هست، موبایمو نکاه کردم، با خودم فکر کردم شاید اصلا نخوابیدم، هنوز دیشبه یا از دیشب تا امشب خوابیدم. یکم گیج زدم به خواهر برادرم زنگ زدم و فهمیدم ۸ صبحه و کل شهر تاریکه
- مادر
@sut_tw"
133075,2026-05-02T16:10:33+00:00,"شهر سوخته در سیستان، دستخط پنج هزار ساله‌ی آدم بر خاک ایران زمین.
- Jabberwocky wonders 
@sut_tw"
133076,2026-05-02T16:11:54+00:00,"‏از درباچه می‌شه دماوند رو دید!
چه هوایی... و چه روزهایی.
- Hasty Hastam
@sut_tw"
133077,2026-05-02T16:17:31+00:00,"حس می‌کنم همه‌چیز داره مثل شن از لای انگشتام می‌ریزه. جوونی خودم، جوونی دوستام و خونواده‌ ام، سلامتیمون...
جلوی هیچی رو نمی‌تونم بگیرم... خسته‌ام
- فیبز
@sut_tw"
133078,2026-05-02T16:27:10+00:00,"هر بحث جدی‌ای برای من یه چالش try not to cry عه.
- تی
@sut_tw"
133079,2026-05-02T16:29:47+00:00,"کسشر فروشی عبارت مناسب تریه تا کانسپت استور. حالا باز هرطور صلاح است.
- Mahdi
@sut_tw"
133080,2026-05-02T16:40:25+00:00,"من مدرک قهوه مو سال ۲۰۱۵  از انجمن قهوه اروپا گرفتم،
مدرس اروپایی به زبان انگلیسی بهم اسپرسو و لته رو یاد داده،
اما مشتری بیاد بگه برام اسپرسو با کره حیوونی و سیروپ آبگوشت بزن هم براش میزنم و تقدیمشون میکنم و پولمو میگیرم.
- Alireza Azizi
@sut_tw"
133081,2026-05-02T16:42:12+00:00,"‏دنیا اگه میخواست برای آزادی دیجیتال اعتراضی بکنه زمانی که کره شمالی فقط یک کاربر توی استیم داشت اعتراض میکرد. با ذوق و شوق خبرش رو کار نمیکرد که تنها گیمر کره شمالی کیم جونگ اونه!
- 1/2A
@sut_tw"
133082,2026-05-02T17:07:53+00:00,"مامبزرگم معتاد اینستا بود.
الان در به در می‌ره موبایل‌فروشی‌های مختلف دنبال vpn.
می‌فروشن بهش خداتومن، میاد خونه می‌ره اینستا کلیپ می‌بینه. تموم که شد دوباره شال و کلاه می‌کنه واسه خرید وی‌پی‌ان.
- روح خانم
@sut_tw"
133083,2026-05-02T17:08:02+00:00,"‏تو این 32 سال که عمر کردم تا امسال توت فرنگی به این خوشرنگی و خوشمزگی نخورده بودم، در واقع چیزی که تا امسال بهمون میدادن تفاله توت فرنگی بود
- Mr.goosh
@sut_tw"
133084,2026-05-02T17:09:15+00:00,"چهار سال میگذره اما هنوز جای زخمی که با این نامه رو ماشینم بهم زد خوب نشده
😂
- Wise
@sut_tw"
133086,2026-05-02T18:17:58+00:00,"یدونه مرغ میندازی رو ترازو میگه قابل نداره ۱۲۰۰
قابل داره عزیزم قابل داره! من با ۱۲۰۰ یک هفته میرفتم مسافرت....
-kadkuda
@sut_tw"
133087,2026-05-02T18:18:57+00:00,"خیلی ناراحت کننده‌ست که فقط یک‌بار زندگی می‌کنیم و اونم به این شکل گذشت، خیلی کونم می‌سوزه واقعا
- لوتی مسلک
@sut_tw"
133046,2026-05-02T05:33:01+00:00,"ما هم دیروز شیراز رفتیم لپ‌تاپ بخریم قیمت گرفتیم ۱۷۵میلیون. رفیقم دستشویی داشت یه ربع رفتیم سرویس برگشتیم گفت شده۱۸۳. گفتیم بابا همون قیمت قبل بده رو ۱۷۵حساب کردیم. گفت چشم تا استعلام بگیرم. زنگ زد تهران همکار بهش قیمت داد ۱۸۸. :)) ۱۹۰فاکتور کرد. 
یه ریدن ۱۵ میلیون پامون آب خورد.
- بابیل
@sut_tw"
133047,2026-05-02T05:39:01+00:00,"از آدمایی که میخوان کار تورو، درس تورو، زحمت تورو، غم تورو، تلاش تورو بی اهمیت نشون بدن متنفرم.
- سین
@sut_tw"
133048,2026-05-02T05:45:04+00:00,"‏اون انگشتم که ناخودآگاه میرفت سمت اینستا الان ناخودآگاه میره سمت بله
آدم کم کم به بی آبرویی عادت میکنه
- shakiba
@sut_tw"
133049,2026-05-02T05:52:01+00:00,"تولد دوستمونه 
ما ۱۰ نفر با هم تصمیم گرفتیم قسط وام اردیبهشت، خرداد و تیرشو تقبل کنیم؛
به عنوان کادوی تولدش… چون می‌دونیم چه فشاری رو داره تحمل می‌کنه.
حداقل برای سه ماه، این دغدغه از رو دوشش برداشته بشه
باور دارم
رفاقت یعنی تقسیم کردن سختی ها
- موکاخانم
@sut_tw"
133050,2026-05-02T06:01:01+00:00,"دوستم نمایشگاه ماشین داره میگه تعداد ماشینهایی که تو تعمیرگاه میخریم خیلی زیاد شده، ماشینشونو می‌برند تعمیرگاه و از پس خرجش بر نمیاد می فروشند و میرن ماشین چند لول پایین تر می خرند
- کتابشاه سوم
@sut_tw"
133052,2026-05-02T06:19:01+00:00,"دختر بودن عجیبه چشمات سنگین میشه میخوای بخوابی یهو رندوم چند تا قطعه پازل تو سرت جرقه وار وصل میشن به هم و یه حقیقت بهت الهام میشه و اینجوری ای که، عه عه عه مادر جنده.
- SOL
@sut_tw"
133053,2026-05-02T06:31:01+00:00,"‏چیزی که به خانواده میگفتم وقتی با کادو و گل برمیگشتم خونه:
- نیکا
@sut_tw"
133054,2026-05-02T06:43:01+00:00,"روان‌شناسی می‌گه تجربه‌ی «درد مشترک» قوی‌ترین چسب برای رابطه‌هاست. وقتی با یکی آشنا می‌شی که همون مسیرِ پُر از سنگلاخِ تو رو طی کرده، مغز ناخودآگاه حس امنیت می‌کنه و گاردش باز می‌شه. اخیراً فهمیدم پیدا کردن یه دوست که «دردت» رو با پوست و گوشتش بفهمه، دقیقاً مثل تراپی موثره.
- Mhnz
@sut_tw"
133055,2026-05-02T06:51:01+00:00,"لاس زدنی که تپش قلب نگیری مکالمه دوستانست.
- Setareh 
@sut_tw"
133056,2026-05-02T07:02:01+00:00,"موتوریه رد شد جیغ زد
نگاش کردیم، گفت ببخشید بوق ندارم:)))))
- Soha
@sut_tw"
133057,2026-05-02T07:12:01+00:00,"عجب اوضاعی شده، طرف تو خونه ۲ بار پاستا درست می‌کنه فکر می‌کنه آشپزه، جای مبلا رو تغییر میده فکر می‌کنه دیزاینره، خم میشه دستش به پاش میرسه فکر می‌کنه استاد یوگاست، صبح نیم ساعت زودتر بیدار میشه فکر می‌کنه مربی زندگیه؛ چجوری انقدر اعتمادبه‌نفس دارن جدی؟!
- آیدین داش آغلو
@sut_tw"
133058,2026-05-02T08:00:48+00:00,"خوشا به حال هر کسی که پدر و مادری داشت که دستش به دهنش می‌رسید و تونست به همون واسطه یکم از خوشی‌های زندگی رو تجربه کنه، حتی اگر از این به بعد دیگه نتونه.
ما پشتمون هیچ بود، جلومونم هیچه.
- Chihiro
@sut_tw"
133059,2026-05-02T10:20:58+00:00,"دقت کردید که «آموزش» به صورت کلی از بین رفته؟!
مدرسه و دانشگاه که کاملا نابود شده، خودمونم بخوایم چیزی یاد بگیریم دسترسی به منابع زیادی نداریم.
- آیلار
@sut_tw"
133060,2026-05-02T10:21:30+00:00,"یکی از بدی‌های زندگی آکادمیک (حداقل در تئوری) اینه که همیشه یه مسئله برای فکر کردن، یه مقاله برای خوندن و چیزی برای یاد گرفتن هست. همیشه در هر ساعت هر روز کار برای انجام دادن هست. آدم اگر نخواد به خودش راحت بگیره مجال زندگی پیدا نمیکنه.
- Nima
@sut_tw"
133061,2026-05-02T11:47:34+00:00,"اینقدر از بی‌اینترنتی ممکلت گذشته که وی‌پی‌ان فروشا دارن فاکینگ جشنواره خرید می‌ذارن :))))))
- نازنین صدرا
@sut_tw"
133062,2026-05-02T11:55:28+00:00,"بچه 19 ساله تو اروپا نشسته با Claude Code استارتاپشو ران کرده و به درآمد رسونده
بعد وضعیت مارو نگاه کن تروخدا.
- Jam 
@sut_tw"
133063,2026-05-02T12:00:01+00:00,"مامانم برای خودش کانفیگ رایگان پیدا میکنه 
قریونت برم تو کی اینقدر بزرگ شدی آخه 
😭
😭
✨️
- GATTARA
@sut_tw"
133064,2026-05-02T12:05:07+00:00,"واقعا چجوری توی این دستشویی های بین راهی و دانشگاه و محل کار می‌تونید برینید من کلا دو جا میتونم برینم یکی تو دستشویی خونمون،یکی تو زندگیم
- soheil
@sut_tw"
133065,2026-05-02T12:10:03+00:00,"اون روزی که این کفش‌ها پات بود و رها اینور اونور میدوییدی و ادای پرنسس‌ها رو درمیاوردی میدونستی روزی قراره زندگی اینقدر واست سخت و غیرقابل تحمل باشه عزیز کوچکم؟
- mimo
@sut_tw"
133066,2026-05-02T12:15:09+00:00,"زندگیم شده حسرت؛ فلان موقع باید طلا می‌خریدی، دلار می‌گرفتی، گوشیت رو عوض می‌کردی.
مشکل اینه همون موقع نداشتم الان خیلی ندارم، فردا خیلی خیلی ندارم.
- S
@sut_tw"
133026,2026-05-01T15:57:27+00:00,"ورزش نمیکنید، خط شکم ندارید، روزانه ۲۵ هزار یورو سیو نمیکنید، به ۱۳ زبان رایج دنیا مسلط نیستید و آوسبیلدونگم ۳ ساله تموم میکنید. این چه زندگی ایه ساختید برای خودتون؟ کی میخواید به خودتون بیاید؟
- کسرا
@sut_tw"
133027,2026-05-01T17:33:21+00:00,"ما که یادمون نمیره......مردم ایران هیچوقت یادشون نمیره
برای اوکراینی ها و سوریه‌ای ها و پلستینی ها مرزهای اروپاتون باز گذاشتید!!! ولی وقتی سایه جنگ و جمهوری اسلامی بالای سر مردم ایرانه تمکن مالی ویزای دانشجویی کردید 11 هزار یورو!!!
حدودای 2 و 3 میلیارد تومن :)))
- مخفی در واژه
@sut_tw"
133028,2026-05-01T17:34:01+00:00,"زوال عقل ناشی از مهاجرت را به رسمیت بشناسیم.
- کیم وکسلر
@sut_tw"
133029,2026-05-01T17:35:11+00:00,"آقا ما چه گهی خوردیم تو ایران کامپیوتر خوندیم.
- دختر استیو جابز
@sut_tw"
133030,2026-05-01T17:37:34+00:00,"شما وقتی مدت زیادی اپلای میکنی و نتیجه ای نمیگیری به موجودیت خودت هم شک میکنی
نکنه از اسمم خوششون نمیاد، نکنه ایمیلم کار نمیکنه، نکنه فونت ۱۲ کار رو خراب کرده، نکنه به جای hi باید میگفتم hello
- behdad
@sut_tw"
133031,2026-05-01T17:39:09+00:00,"وقتی شروع به شمردن کالری هات می کنی و متوجه می شی که به اندازه یه خانواده 4 نفره داری غذا می خوری.
-  Alireza Morgan 
@sut_tw"
133032,2026-05-01T17:45:04+00:00,"‏دوستم که 80% عمرش رو در جیرفت بوده، اوقات فراغت لنگ دور باسنش میبسته و از نخل برای چیدن خرما بالا میرفته و پسرعموش رو به خاطر سر کشیدن بطری نفت در بچگی  و پسر خاله اش رو به دلیل گرما زدگی از دست داده، فرمود:« برار ایتالیا که جای زندگی نیست».
- خلیل‌ناچ
@sut_tw"
133033,2026-05-01T17:45:59+00:00,"‏تلگرامم فقط در صورتی که من خیره بهش نگاه کنم کارشو انجام میده و فایل‌هارو دانلود میکنه
- سها
@sut_tw"
133034,2026-05-01T17:46:34+00:00,"‏من همیشه برام سوال بود که وقتی تصادف کنی ضبط ماشین قطع میشه یا تو اون حالت که افتادی موزیک هم پخش میشه، امروز که چپ کرده بودیم و همزمان داشت میخوند ای جان لباشو قر کمرو اداشو جواب سوالمو گرفتم.
- پارمیس
@sut_tw"
133035,2026-05-01T18:50:17+00:00,"مردا اینجورین که عه حالت بده؟ اجازه بده الان بدترش میکنم برات 
🪄
- B
@sut_tw"
133036,2026-05-01T19:05:05+00:00,"بسیاری از آدم‌ها از صلح می‌ترسند؛ چون در صلح،‌ دیگر دشمنی وجود ندارد که بتوانند تمامِ بدبختی‌هایشان را به گردنِ او بیندازند.
روزین جوزف پرلبرگ
- روان‌درمانی پویشی
@sut_tw"
133037,2026-05-01T19:07:20+00:00,"‏یه جوری حرف میزنید میزنید آدم مطمئن میشه تو بچگی سه بار انداختنتون بالا دو بار گرفتنتون.
- SOL
@sut_tw"
133038,2026-05-01T19:07:56+00:00,"عزیزانم، اگر دوستی دارید که به تازگی بیکار شده، حواستون بهش باشه. نه لزوما از نظر مالی، بلکه کنارش باشید. حداقل در این هفته دو نفر رو شنیدم که به دلیل بی‌کار شدن، تصمیم نابخردانه‌ای گرفتن. هر دو هم برای شرکت‌هایی کار می‌کردن که دریافتیشون اون‌قدری بوده که به محض بیکار شدن از نظر اقتصادی کم‌ نیارن ولی از نظر روانی کم‌ آوردن. خلاصه که رفقاتون رو سفت بچسبید و کنارشون باشید.
-Navid
@sut_tw"
